f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Artist,CelestialBody
86355644.286,78901490.814,52518851.606,66601754.028,48307786.659,48990193.239,60418460.252,14269859.299,52112877.858,60280757.359,60804344.261,41822428.468,74361709.181,86369572.545,38912431.721,27514693.554,24596459.174,46404287.235,63038847.051,80632960.283,35911089.178,15820721.144,90581884.145,80727951.968,42825286.061,20578477.328,13354850.915,41927033.131,73240824.319,61558485.932,47594412.548,26385439.606,59584689.459,25227247.199,83115109.138,53367934.045,26664586.61,50329562.314,47343462.24,96476415.827,71448189.44,65955584.05,63389520.105,82885952.463,11603590.696,73380388.445,40553405.379,32064036.561,90058942.337,69761288.038,1,0,0
86352035.53,78902148.479,52519779.6,66591895.458,48293419.134,48990492.815,60393923.304,14289240.038,52173879.049,60255063.009,60792252.339,41731039.839,75222902.681,86382589.266,38914543.4,27517957.769,24584930.546,46401045.202,63060658.388,80568047.97,37533924.154,15828191.58,90589236.687,80714722.603,42826493.351,20584335.649,13359154.499,41925422.466,73234622.139,61561439.135,47596224.638,26396084.396,59587598.917,25230598.066,83139404.851,53413498.583,26663944.553,50307238.967,47337664.507,96472266.347,71445760.452,65943412.176,63409768.937,82886781.704,11598203.054,73371041.489,40579395.997,32059669.783,90058405.121,69770329.259,1,0,0
86348806.472,78896250.788,52524420.916,66590277.821,48303446.807,48990415.814,60425413.809,14236789.26,52129373.905,60299281.765,60783552.106,41820632.466,75218048.792,86367572.045,38914257.052,27509582.966,24590013.799,46403659.869,63056759.052,80638532.581,35923144.343,15829804.931,90594295.374,80742834.726,42826607.388,20586655.212,13341926.451,41927753.329,73240429.819,61555411.44,47595090.913,26379924.737,59584686.753,25225421.026,83147156.231,53370754.2,26667026.66,50342522.187,47303836.962,96473220.304,71451745.269,65940033.7,63403676.163,82886432.488,11610660.662,73383194.664,40516008.619,32062611.504,90057373.913,69764510.111,1,0,0
86357007.995,78898764.027,52518445.42,66595080.823,48307699.188,48990307.945,60412640.033,14270880.295,52127482.243,60296482.393,60789086.032,41826276.721,75253284.357,86359497.209,38874377.919,27506879.218,24594009.476,46411949.625,63013087.261,80641772.929,35907365.429,15831283.417,90585122.352,80727982.304,42825098.94,20576645.25,13350365.982,41926793.643,73234550.894,61555427.863,47590205.098,26422786.664,59584750.805,25226492.586,83129884.075,53370861.04,26667193.642,50312202.757,47346730.39,96472330.141,71459683.858,65945010.785,63398647.831,82883817.523,11570150.01,73365449.252,40559411.466,32063213.69,90058248.08,69774159.737,1,0,0
86359036.93,79053993.049,52519098.716,66590611.21,48302987.351,48990035.872,60402871.129,14310450.013,52128709.843,60277294.816,60799008.454,41819368.349,75474352.691,86370817.247,38933016.492,27510901.279,24652793.086,46413016.378,62908955.958,80615205.47,35913255.275,15826439.064,90586834.745,80729975.026,42825235.557,20566797.732,13354587.629,41926600.717,73236100.226,61556436.82,47592159.602,26388127.21,59584649.528,25226359.38,83127130.104,53376826.199,26663051.746,50416696.367,47346088.893,96460728.048,71441676.65,65945538.934,63364111.471,82905904.994,11603391.796,73376446.709,40546776.177,32060606.474,90058406.527,69784856.36,1,0,0
86786653.46,78896160.513,52518949.467,66625521.851,48286876.911,48990166.913,60417735.284,14297329.084,52126773.284,60277048.474,60791758.673,41813796.043,75263413.537,86361539.439,39633254.762,27520241.975,24592542.485,45401130.119,63040623.122,80653589.726,35908582.078,15821559.735,90585399.511,80738288.572,42825287.168,20578807.215,13354536.858,41933019.159,73386452.146,61556826.281,47600135.014,26393662.988,59584405.776,25211173.029,83126574.951,53377771.381,26665198.235,50312820.948,47340909.05,96471099.419,71449478.176,65945745.365,63387749.905,82882679.899,11607453.946,73376310.751,40560470.148,32057320.843,90058070.985,69764233.147,1,0,0
86347313.25,78932844.422,52518111.117,66624394.33,48330541.039,48990571.953,60455923.526,14257432.354,52124919.588,60278375.145,60852600.548,41817414.14,75274696.839,86345942.988,39878410.784,27494356.984,24589609.586,46387254.719,63001879.545,80646206.199,35915730.645,15831148.445,90582113.244,80729712.992,42824874.442,20570654.325,13350293.454,41941407.936,73256578.697,61551710.584,47611686.988,26513564.554,59584310.881,25233510.015,83153852.148,53381402.737,26670388.636,50334714.583,47347239.786,96472959.389,71443090.658,65943701.444,63397036.085,82869527.762,11599318.009,73372085.121,40554021.316,32061015.232,90059335.219,69788028.39,1,0,0
86364647.141,78903377.663,52519026.808,66592381.019,48253648.751,48990096.188,60470722.473,14222766.051,52128952.182,60274541.08,60827104.199,41805928.947,75293607.63,86371183.356,38928899.68,28198657.794,24516854.7,46397354.964,63149832.054,80632780.367,35908930.29,15823895.388,90611575.951,80730380.113,42826486.313,20581743.746,13351614.49,41926850.092,73238359.93,61565331.379,47595865.753,26316251.189,59584721.509,25227279.497,83162885.899,53368736.965,26666163.857,50344080.646,47374434.278,96472370.161,71446153.847,65936902.607,63403041.39,82975344.02,11601613.054,73380686.646,40597398.889,32060716.203,90057408.567,69775335.503,1,0,0
86365365.258,78737353.629,52519558.445,66610123.914,48269243.0,48990521.749,60424739.872,14248905.884,52123712.515,60279451.771,60886401.815,41900452.586,75256588.174,86367882.039,38940279.173,27525640.165,24583946.573,46379930.26,63005709.103,80635417.743,35909290.271,15826188.473,90585754.246,80749954.757,42811409.546,20589610.612,13356985.997,41928466.246,73227489.017,61552266.919,47575774.568,26358297.521,59584434.004,25229780.514,83124046.092,53401488.536,26702016.951,50296594.623,47343885.1,96472146.267,71447265.842,65944424.704,63411095.249,82886322.139,11697961.503,73379483.317,40560112.71,32059925.286,90058699.532,69791391.918,1,0,0
85300833.506,78805028.11,52512051.779,66777954.801,48303713.332,48989983.103,60454430.38,14287518.087,52131004.903,60266350.743,60786998.596,41818172.607,75231463.003,86356782.018,39684553.447,27487567.781,24561249.945,46192215.646,63036814.474,80634835.389,35908719.108,15801417.621,90592574.119,80728872.449,42818245.384,20575191.042,13354322.996,41920008.609,73237481.713,61556517.79,47594952.786,26281501.51,59584266.33,25226110.994,83137495.312,53384601.595,26665720.64,50328788.978,47365384.253,96476814.276,71441063.609,65945190.566,63384279.547,82884941.263,11610128.977,73382059.053,40553072.28,32061257.072,90058647.711,69733807.009,1,0,0
86362620.825,78907592.84,52523342.024,66606481.35,48300698.196,48963508.935,60412915.743,14285218.878,52123135.686,60278192.081,60889249.667,41844995.196,75236913.218,86368320.516,38912976.538,27536394.172,24612050.635,46402310.778,63050583.732,80640850.206,35912315.642,15826532.67,90592417.287,80729804.219,42827264.018,20586419.745,13352912.95,41955098.445,73264113.836,61555874.701,47596016.67,26421635.909,59584374.488,25239308.284,83130076.983,53370189.217,26665324.35,50309931.522,47350590.878,96474271.308,71446300.321,65944969.868,63413195.149,82885505.301,11603770.037,73385893.379,40553460.553,32058957.555,90058011.352,69776579.356,1,0,0
86349682.622,78899319.665,52519375.375,66599672.779,48303192.449,48989670.728,60413776.728,14278422.565,52130977.666,60279786.366,60742300.672,41823917.593,75246537.166,86368377.792,38919234.913,27526429.464,24594128.862,46405827.355,63027924.82,80630834.138,35908323.679,15828067.261,90587731.3,80730059.703,42822870.364,20574709.49,13354321.725,41928554.114,73246576.307,61557032.366,47596248.714,26398759.923,59584540.298,25235261.314,83122493.098,53392650.977,26663542.594,46600826.781,47331662.323,96472896.483,71416480.809,65941047.099,63396932.463,82867984.034,11589468.377,73377507.898,40554384.358,32059311.134,90058462.359,69772636.018,1,0,0
86363554.106,78899297.219,52518378.979,66592068.045,48295337.398,48990220.652,60427495.767,14265088.068,52130915.523,60293733.402,60802986.601,41844765.48,75242303.169,86336905.243,38903859.674,27506129.565,24595373.547,46387440.891,62981611.153,80625780.248,35907636.725,15825636.26,90581852.493,80724441.532,42863038.113,20577201.559,13353331.673,41919589.537,73226191.202,61552997.855,47605415.773,26463035.134,59584660.643,25228206.922,83109091.877,53392928.04,26666288.446,50321491.244,47455847.56,96472147.674,71442638.995,65945784.735,63418589.73,82893834.593,11602695.55,73377151.729,40552924.612,32060298.781,90058432.336,69781974.818,1,0,0
86358081.441,78900433.433,52521238.299,66589406.936,48294316.832,48990286.244,60357100.192,14274920.271,52131196.937,60285759.198,60809837.556,41812778.012,75119601.628,86359967.093,38964812.607,27505659.047,24595246.247,46470141.142,63016103.578,80732955.141,35907229.152,15824163.653,90584717.593,80723935.483,42859512.737,20578669.745,13354890.168,41925742.64,73225613.165,61552297.406,47591988.209,26449743.812,59586554.53,25227199.017,83122624.268,53398505.761,26665915.005,50305575.475,47346530.542,96470802.291,71442505.513,65947303.427,63415962.747,82893226.496,11603353.337,73377482.987,40552854.401,32061977.98,90057321.716,69780725.333,1,0,0
86372287.868,78908674.274,52518570.269,66598625.412,48301148.478,48990198.288,60417440.53,14225783.666,52130268.922,60272560.322,60776112.97,41819029.145,75138382.635,86590009.227,38909635.721,27525737.85,24592232.039,46418150.963,62917765.008,80639021.048,35910274.221,15822150.772,90587839.691,80744662.254,42820765.912,20574004.071,13354914.578,41922313.796,73140005.272,61551766.793,47599197.981,26390727.54,59584301.635,25190719.775,83151326.192,53388201.707,26666635.078,50296524.634,47350518.059,96473462.46,71445277.62,65940629.519,63405388.375,82886797.115,11595301.439,73384993.808,40551255.274,32060193.569,90057296.758,69765105.881,1,0,0
86363487.572,78907125.732,52518581.698,66607591.905,48292047.505,48988678.697,60418019.708,14277609.342,52131412.896,60282439.494,60813969.748,41842736.249,75236413.363,86369820.181,38914097.86,27501028.302,24588786.449,46405739.523,63023438.265,80639794.998,35911164.251,15822959.735,90586274.41,80878105.752,42826297.27,20584661.922,13354881.615,41928124.29,73233035.18,61563180.065,47655635.026,26392684.048,59584787.632,25227633.141,83128442.428,53376950.382,26667943.092,50251558.38,47346516.971,96472831.438,71448370.558,65945763.085,63369723.912,82883935.986,11602824.803,73384321.64,40550942.681,32050903.226,90058885.875,69772175.31,1,0,0
86362133.043,78893164.136,52518439.505,66599249.358,48277645.419,48989958.642,60058696.445,14618483.747,52130024.584,60283685.062,60766810.009,41846238.324,75246591.799,86367835.876,38889542.609,27514956.923,24591696.878,46371872.523,62834441.347,80648726.334,35906874.625,15824044.734,90585366.548,80735189.259,42814974.098,20582665.409,13343862.001,41920060.629,73207844.965,61558742.084,47580899.153,26367072.253,59585740.281,25226775.569,83132854.098,53374204.117,26676371.688,50262968.455,47330248.295,96471565.708,71448032.961,65968359.063,63397100.438,82897108.636,11607774.206,73341864.213,40548579.171,32061611.076,90060467.514,69755159.967,1,0,0
86358667.216,78897268.005,52520737.405,66690878.153,48308534.686,48991001.973,60418969.579,14273479.865,52129180.979,60306732.954,60782956.865,41837285.419,75181195.377,86388569.872,38943223.502,27557129.766,24602937.315,46183308.881,63181327.2,80618762.958,35909448.957,15821080.253,90591173.138,80713382.797,42825052.486,20606337.979,13352583.004,41940828.159,73250778.254,61560710.512,47520109.861,26393071.491,59584860.969,25227411.506,83115764.933,53387499.242,26663754.559,50311789.706,47337219.802,96469414.089,71447128.692,65946105.312,63417982.714,82860378.569,11602502.849,73420466.468,40559108.524,32062287.644,90060398.068,69769723.964,1,0,0
86357412.311,78898464.969,52523897.144,66554162.627,48298025.943,48991959.888,60420183.974,14271598.942,52130409.505,60277708.645,60792011.931,41842560.865,75238500.289,86367272.814,38912038.79,27509943.233,24568636.982,46418375.666,63013311.877,80637168.632,35908787.74,15827034.858,90584861.192,80729978.898,42835587.671,20579950.827,13354640.641,41927441.106,73230801.366,61553310.688,47596341.908,26409205.349,59584695.423,25226889.887,83130365.406,53382653.39,26666454.634,50318327.004,47347015.595,96473669.089,71443073.798,65947367.557,63402455.859,82888301.517,11602635.553,73379276.153,40552157.009,32061514.045,90059356.034,69780117.4,1,0,0
86355827.432,78901986.07,52518924.575,66598213.752,48299007.037,48990149.693,60415430.822,14275101.955,52129877.668,60275152.858,60792424.94,41840594.412,75235437.175,86368325.678,38917018.804,27512431.995,24591063.205,46406390.716,63023365.564,80636267.616,35910344.66,15826659.443,90586229.35,80730348.494,42825751.555,20580160.432,13354677.972,41926678.998,73235920.777,61556136.182,47594691.771,26389825.141,59584526.949,25227387.279,83126703.515,53379336.899,26665836.681,50322570.724,47344516.466,96472930.971,71443821.416,65945845.726,63400020.636,82886274.219,11602182.017,73380898.382,40553004.133,32061184.605,90058686.613,69772713.894,1,0,0
86356681.613,78881489.498,52519096.622,66753085.774,48301366.646,48989785.67,60279445.506,14271151.186,52130673.489,60261262.499,60735873.416,41866166.845,75329842.885,86353246.277,38971979.942,27511834.028,24626604.578,46441070.187,63038619.765,80565250.775,35945605.569,15825377.214,90586219.585,80732146.64,42825308.029,20593276.864,13357815.635,41935647.828,73186875.909,61558443.888,47553076.798,26391215.976,59584725.634,25226010.061,83116207.556,53377480.242,26666531.445,50330716.071,47331679.863,96473348.751,71452705.791,65946318.504,63376124.974,82885726.976,11596036.449,73513908.151,40549923.906,32060893.309,90055379.536,69769209.012,1,0,0
86366321.206,78902867.53,52517659.471,66606566.423,48289540.871,48987230.163,60412612.984,14260674.916,52129639.76,60450157.689,60804540.752,37229820.682,75235428.373,86360821.397,38868889.627,27517506.942,24599030.64,46467396.519,62967668.555,80631226.432,35922361.714,15826870.286,90593834.867,80730872.885,42826542.468,20584669.34,13350032.879,41926451.791,73230522.225,61565642.085,47582679.459,26362992.467,59583857.01,25228232.904,83132199.77,53377752.386,26668284.303,50316740.243,47318638.103,96472361.278,71448149.266,65932406.143,63416279.892,82895318.616,11604860.044,73386185.378,40523287.034,32060662.428,90055591.102,69781622.546,1,0,0
86355827.434,78901986.076,52518924.579,66598213.743,48299007.021,48990149.693,60415430.822,14275101.955,52129877.67,60275152.847,60792425.067,41840594.42,75235437.173,86368320.689,38917018.792,27512431.846,24591063.215,46406391.09,63023365.49,80636267.675,35910344.658,15826659.443,90586229.406,80730348.642,42825751.557,20580160.436,13354677.972,41926678.999,73235920.74,61556136.194,47594691.779,26389825.102,59584526.949,25227387.279,83126703.505,53379336.9,26665836.67,50322570.71,47344516.466,96472930.97,71443821.405,65945845.651,63400020.636,82886273.941,11602182.032,73380898.349,40553004.133,32061184.605,90058686.613,69772713.894,1,0,0
86359326.966,78905147.431,52519147.759,66599336.401,48293347.723,48990175.778,60400641.011,14268548.053,52129200.263,60232338.497,60788264.296,41848037.134,75273227.686,86370506.547,38893280.418,27520248.649,24600966.68,46411552.29,62866975.264,80632580.425,35911722.947,15823883.313,90584044.6,80732491.561,42826011.08,20585612.018,13353378.061,41926017.11,73250357.493,61558976.364,47593108.325,26461432.924,59584453.035,25223224.439,83127625.343,53373813.67,26664787.184,50354285.999,47337261.875,96473262.171,71445628.625,65955351.331,63407456.963,82892392.009,11607699.354,73387722.763,40552399.103,32060938.732,90058431.895,69773925.967,1,0,0
86345304.511,78908675.706,52512233.182,66631852.496,48287728.305,48989335.814,60421750.423,14261689.17,52130752.097,60274799.274,60795579.471,41848197.609,75243876.874,86379041.294,38846205.857,27508881.6,24597858.608,46399941.066,63015263.244,80644747.803,35910622.91,15827361.458,90597294.014,80747856.539,42819216.042,20581207.586,13355004.492,41928352.902,73235450.968,61560306.89,47599851.596,26328949.426,59579049.106,25228273.077,83116939.98,53389660.077,26669389.592,50284212.783,47335735.021,96472815.224,71417851.906,65971203.041,63405138.59,82883736.309,11601194.304,73383709.493,40548638.259,32060764.807,90056574.499,69784259.612,1,0,0
